Absorbance:209,Unnamed: 1,Absorbance:209,Unnamed: 1,Absorbance:209,Unnamed: 1
285.676,0.52,285.676,0.9,285.676,0.51
285.889,0.51,285.889,0.9,285.889,0.51
286.101,0.51,286.101,0.9,286.101,0.5
286.314,0.5,286.314,0.9,286.314,0.5
286.527,0.5,286.527,0.9,286.527,0.49
286.74,0.49,286.74,0.89,286.74,0.48
286.952,0.48,286.952,0.89,286.952,0.48
287.165,0.48,287.165,0.89,287.165,0.47
287.378,0.47,287.378,0.88,287.378,0.47
287.591,0.46,287.591,0.88,287.591,0.46
287.803,0.46,287.803,0.88,287.803,0.45
288.01599999999996,0.45,288.01599999999996,0.88,288.01599999999996,0.45
288.22900000000004,0.45,288.22900000000004,0.87,288.22900000000004,0.44
288.441,0.44,288.441,0.87,288.441,0.44
288.654,0.43,288.654,0.87,288.654,0.43
288.867,0.43,288.867,0.87,288.867,0.43
289.079,0.42,289.079,0.87,289.079,0.42
289.29200000000003,0.42,289.29200000000003,0.87,289.29200000000003,0.41
289.505,0.41,289.505,0.87,289.505,0.41
289.717,0.4,289.717,0.87,289.717,0.4
289.93,0.4,289.93,0.86,289.93,0.4
290.142,0.39,290.142,0.86,290.142,0.39
290.355,0.39,290.355,0.86,290.355,0.39
290.567,0.38,290.567,0.86,290.567,0.38
290.78,0.38,290.78,0.86,290.78,0.38
290.992,0.37,290.992,0.86,290.992,0.37
291.205,0.36,291.205,0.86,291.205,0.37
291.41700000000003,0.36,291.41700000000003,0.86,291.41700000000003,0.36
291.63,0.35,291.63,0.86,291.63,0.35
291.842,0.35,291.842,0.85,291.842,0.35
292.055,0.34,292.055,0.85,292.055,0.34
292.267,0.34,292.267,0.85,292.267,0.34
292.48,0.33,292.48,0.85,292.48,0.33
292.692,0.32,292.692,0.85,292.692,0.33
292.905,0.32,292.905,0.85,292.905,0.33
293.117,0.32,293.117,0.85,293.117,0.32
293.33,0.31,293.33,0.85,293.33,0.32
293.54200000000003,0.31,293.54200000000003,0.85,293.54200000000003,0.31
293.754,0.3,293.754,0.85,293.754,0.31
293.967,0.3,293.967,0.85,293.967,0.3
294.17900000000003,0.29,294.17900000000003,0.85,294.17900000000003,0.3
294.39099999999996,0.29,294.39099999999996,0.85,294.39099999999996,0.29
294.60400000000004,0.28,294.60400000000004,0.85,294.60400000000004,0.29
294.816,0.28,294.816,0.85,294.816,0.28
295.028,0.27,295.028,0.85,295.028,0.28
295.241,0.27,295.241,0.85,295.241,0.27
295.453,0.26,295.453,0.85,295.453,0.27
295.665,0.26,295.665,0.85,295.665,0.27
295.878,0.25,295.878,0.85,295.878,0.26
296.09,0.25,296.09,0.85,296.09,0.26
296.302,0.25,296.302,0.85,296.302,0.25
296.514,0.24,296.514,0.85,296.514,0.25
296.72700000000003,0.24,296.72700000000003,0.85,296.72700000000003,0.25
296.939,0.23,296.939,0.85,296.939,0.24
297.151,0.23,297.151,0.85,297.151,0.24
297.363,0.23,297.363,0.85,297.363,0.23
297.575,0.22,297.575,0.85,297.575,0.23
297.78700000000003,0.22,297.78700000000003,0.85,297.78700000000003,0.23
298.0,0.21,298.0,0.85,298.0,0.22
298.212,0.21,298.212,0.85,298.212,0.22
298.42400000000004,0.21,298.42400000000004,0.85,298.42400000000004,0.22
298.63599999999997,0.2,298.63599999999997,0.85,298.63599999999997,0.21
298.848,0.2,298.848,0.86,298.848,0.21
299.06,0.2,299.06,0.85,299.06,0.21
299.272,0.2,299.272,0.86,299.272,0.21
299.48400000000004,0.19,299.48400000000004,0.86,299.48400000000004,0.2
299.69599999999997,0.19,299.69599999999997,0.86,299.69599999999997,0.2
299.908,0.19,299.908,0.86,299.908,0.2
300.121,0.18,300.121,0.86,300.121,0.19
300.33299999999997,0.18,300.33299999999997,0.87,300.33299999999997,0.19
300.545,0.18,300.545,0.87,300.545,0.19
300.757,0.18,300.757,0.87,300.757,0.19
300.969,0.17,300.969,0.87,300.969,0.18
301.181,0.17,301.181,0.87,301.181,0.18
301.393,0.17,301.393,0.87,301.393,0.18
301.60400000000004,0.16,301.60400000000004,0.87,301.60400000000004,0.18
301.816,0.16,301.816,0.87,301.816,0.17
302.028,0.16,302.028,0.88,302.028,0.17
302.24,0.16,302.24,0.88,302.24,0.17
302.452,0.16,302.452,0.88,302.452,0.17
302.664,0.15,302.664,0.88,302.664,0.17
302.876,0.15,302.876,0.88,302.876,0.16
303.08799999999997,0.15,303.08799999999997,0.88,303.08799999999997,0.16
303.3,0.15,303.3,0.88,303.3,0.16
303.512,0.15,303.512,0.89,303.512,0.16
303.723,0.14,303.723,0.89,303.723,0.16
303.935,0.14,303.935,0.89,303.935,0.16
304.147,0.14,304.147,0.89,304.147,0.15
304.35900000000004,0.14,304.35900000000004,0.9,304.35900000000004,0.15
304.57099999999997,0.14,304.57099999999997,0.9,304.57099999999997,0.15
304.782,0.14,304.782,0.9,304.782,0.15
304.994,0.14,304.994,0.9,304.994,0.15
305.20599999999996,0.13,305.20599999999996,0.9,305.20599999999996,0.15
305.418,0.13,305.418,0.9,305.418,0.15
305.63,0.13,305.63,0.9,305.63,0.15
305.841,0.13,305.841,0.9,305.841,0.15
306.053,0.13,306.053,0.91,306.053,0.14
306.265,0.13,306.265,0.91,306.265,0.14
306.476,0.13,306.476,0.91,306.476,0.14
306.688,0.13,306.688,0.91,306.688,0.14
306.9,0.13,306.9,0.91,306.9,0.14
307.111,0.13,307.111,0.91,307.111,0.14
307.323,0.13,307.323,0.92,307.323,0.14
307.535,0.13,307.535,0.92,307.535,0.14
307.746,0.13,307.746,0.92,307.746,0.14
307.95799999999997,0.13,307.95799999999997,0.92,307.95799999999997,0.14
308.17,0.12,308.17,0.92,308.17,0.14
308.381,0.12,308.381,0.93,308.381,0.14
308.593,0.12,308.593,0.93,308.593,0.14
308.80400000000003,0.12,308.80400000000003,0.93,308.80400000000003,0.14
309.01599999999996,0.12,309.01599999999996,0.93,309.01599999999996,0.14
309.22700000000003,0.12,309.22700000000003,0.93,309.22700000000003,0.14
309.439,0.12,309.439,0.93,309.439,0.14
309.65,0.12,309.65,0.94,309.65,0.14
309.862,0.12,309.862,0.94,309.862,0.14
310.073,0.12,310.073,0.94,310.073,0.14
310.285,0.12,310.285,0.94,310.285,0.14
310.496,0.12,310.496,0.94,310.496,0.14
310.70799999999997,0.13,310.70799999999997,0.94,310.70799999999997,0.14
310.91900000000004,0.13,310.91900000000004,0.94,310.91900000000004,0.14
311.131,0.13,311.131,0.95,311.131,0.14
311.342,0.13,311.342,0.95,311.342,0.14
311.55400000000003,0.13,311.55400000000003,0.95,311.55400000000003,0.15
311.765,0.13,311.765,0.95,311.765,0.15
311.976,0.13,311.976,0.95,311.976,0.15
312.188,0.13,312.188,0.95,312.188,0.15
312.399,0.13,312.399,0.95,312.399,0.15
312.61,0.13,312.61,0.95,312.61,0.15
312.822,0.13,312.822,0.96,312.822,0.15
313.033,0.13,313.033,0.96,313.033,0.15
313.244,0.13,313.244,0.96,313.244,0.15
313.45599999999996,0.13,313.45599999999996,0.96,313.45599999999996,0.15
313.66700000000003,0.13,313.66700000000003,0.96,313.66700000000003,0.15
313.878,0.13,313.878,0.96,313.878,0.16
314.09,0.14,314.09,0.96,314.09,0.16
314.301,0.14,314.301,0.96,314.301,0.16
314.512,0.14,314.512,0.96,314.512,0.16
314.723,0.14,314.723,0.96,314.723,0.16
314.935,0.14,314.935,0.96,314.935,0.16
315.14599999999996,0.14,315.14599999999996,0.97,315.14599999999996,0.16
315.357,0.14,315.357,0.97,315.357,0.17
315.568,0.14,315.568,0.97,315.568,0.17
315.779,0.15,315.779,0.97,315.779,0.17
315.991,0.15,315.991,0.97,315.991,0.17
316.202,0.15,316.202,0.97,316.202,0.17
316.413,0.15,316.413,0.97,316.413,0.17
316.624,0.15,316.624,0.97,316.624,0.17
316.835,0.15,316.835,0.97,316.835,0.18
317.046,0.15,317.046,0.97,317.046,0.18
317.257,0.15,317.257,0.97,317.257,0.18
317.468,0.15,317.468,0.97,317.468,0.18
317.68,0.16,317.68,0.97,317.68,0.18
317.89099999999996,0.16,317.89099999999996,0.97,317.89099999999996,0.18
318.10200000000003,0.16,318.10200000000003,0.97,318.10200000000003,0.19
318.313,0.16,318.313,0.97,318.313,0.19
318.524,0.16,318.524,0.97,318.524,0.19
318.735,0.16,318.735,0.97,318.735,0.19
318.94599999999997,0.16,318.94599999999997,0.97,318.94599999999997,0.19
319.157,0.17,319.157,0.97,319.157,0.19
319.368,0.17,319.368,0.97,319.368,0.2
319.579,0.17,319.579,0.97,319.579,0.2
319.79,0.17,319.79,0.96,319.79,0.2
320.001,0.17,320.001,0.96,320.001,0.2
320.212,0.17,320.212,0.96,320.212,0.2
320.423,0.17,320.423,0.96,320.423,0.2
320.633,0.18,320.633,0.96,320.633,0.21
320.844,0.18,320.844,0.96,320.844,0.21
321.055,0.18,321.055,0.96,321.055,0.21
321.26599999999996,0.18,321.26599999999996,0.96,321.26599999999996,0.21
321.47700000000003,0.18,321.47700000000003,0.96,321.47700000000003,0.22
321.688,0.18,321.688,0.95,321.688,0.22
321.899,0.19,321.899,0.95,321.899,0.22
322.11,0.19,322.11,0.95,322.11,0.22
322.32,0.19,322.32,0.95,322.32,0.23
322.531,0.19,322.531,0.95,322.531,0.23
322.742,0.19,322.742,0.95,322.742,0.23
322.953,0.2,322.953,0.95,322.953,0.23
323.163,0.2,323.163,0.95,323.163,0.23
323.374,0.2,323.374,0.95,323.374,0.24
323.585,0.2,323.585,0.95,323.585,0.24
323.796,0.2,323.796,0.94,323.796,0.24
324.006,0.2,324.006,0.94,324.006,0.24
324.217,0.21,324.217,0.94,324.217,0.25
324.428,0.21,324.428,0.94,324.428,0.25
324.639,0.21,324.639,0.94,324.639,0.25
324.849,0.21,324.849,0.94,324.849,0.25
325.06,0.21,325.06,0.93,325.06,0.25
325.27099999999996,0.22,325.27099999999996,0.93,325.27099999999996,0.26
325.481,0.22,325.481,0.92,325.481,0.26
325.692,0.22,325.692,0.92,325.692,0.26
325.902,0.22,325.902,0.92,325.902,0.26
326.113,0.22,326.113,0.92,326.113,0.27
326.324,0.23,326.324,0.92,326.324,0.27
326.534,0.23,326.534,0.92,326.534,0.27
326.745,0.23,326.745,0.92,326.745,0.27
326.955,0.23,326.955,0.91,326.955,0.27
327.166,0.23,327.166,0.91,327.166,0.28
327.377,0.24,327.377,0.91,327.377,0.28
327.587,0.24,327.587,0.91,327.587,0.28
327.798,0.24,327.798,0.91,327.798,0.28
328.00800000000004,0.24,328.00800000000004,0.91,328.00800000000004,0.29
328.219,0.24,328.219,0.9,328.219,0.29
328.42900000000003,0.25,328.42900000000003,0.9,328.42900000000003,0.29
328.64,0.25,328.64,0.9,328.64,0.3
328.85,0.25,328.85,0.9,328.85,0.3
329.06,0.25,329.06,0.89,329.06,0.3
329.27099999999996,0.26,329.27099999999996,0.89,329.27099999999996,0.31
329.481,0.26,329.481,0.89,329.481,0.31
329.69199999999995,0.26,329.69199999999995,0.89,329.69199999999995,0.31
329.902,0.26,329.902,0.88,329.902,0.32
330.11199999999997,0.26,330.11199999999997,0.88,330.11199999999997,0.32
330.32300000000004,0.27,330.32300000000004,0.88,330.32300000000004,0.32
330.533,0.27,330.533,0.87,330.533,0.33
330.744,0.27,330.744,0.87,330.744,0.33
330.954,0.28,330.954,0.87,330.954,0.33
331.164,0.28,331.164,0.86,331.164,0.34
331.375,0.28,331.375,0.86,331.375,0.34
331.585,0.29,331.585,0.86,331.585,0.34
331.795,0.29,331.795,0.85,331.795,0.35
332.005,0.29,332.005,0.85,332.005,0.35
332.216,0.29,332.216,0.85,332.216,0.35
332.426,0.3,332.426,0.84,332.426,0.36
332.63599999999997,0.3,332.63599999999997,0.84,332.63599999999997,0.36
332.846,0.3,332.846,0.83,332.846,0.36
333.05699999999996,0.3,333.05699999999996,0.83,333.05699999999996,0.37
333.267,0.31,333.267,0.83,333.267,0.37
333.477,0.31,333.477,0.82,333.477,0.37
333.68699999999995,0.31,333.68699999999995,0.82,333.68699999999995,0.38
333.897,0.32,333.897,0.82,333.897,0.38
334.108,0.32,334.108,0.81,334.108,0.39
334.31800000000004,0.32,334.31800000000004,0.81,334.31800000000004,0.39
334.528,0.32,334.528,0.81,334.528,0.39
334.73800000000006,0.33,334.73800000000006,0.8,334.73800000000006,0.39
334.94800000000004,0.33,334.94800000000004,0.8,334.94800000000004,0.4
335.158,0.33,335.158,0.79,335.158,0.4
335.36800000000005,0.34,335.36800000000005,0.79,335.36800000000005,0.41
335.57800000000003,0.34,335.57800000000003,0.79,335.57800000000003,0.41
335.788,0.34,335.788,0.78,335.788,0.41
335.99800000000005,0.34,335.99800000000005,0.78,335.99800000000005,0.42
336.209,0.35,336.209,0.78,336.209,0.42
336.41900000000004,0.35,336.41900000000004,0.77,336.41900000000004,0.43
336.629,0.35,336.629,0.77,336.629,0.43
336.839,0.36,336.839,0.76,336.839,0.43
337.04900000000004,0.36,337.04900000000004,0.76,337.04900000000004,0.44
337.259,0.36,337.259,0.75,337.259,0.44
337.469,0.37,337.469,0.75,337.469,0.45
337.67900000000003,0.37,337.67900000000003,0.75,337.67900000000003,0.45
337.88800000000003,0.37,337.88800000000003,0.74,337.88800000000003,0.45
338.098,0.38,338.098,0.74,338.098,0.46
338.30800000000005,0.38,338.30800000000005,0.74,338.30800000000005,0.46
338.51800000000003,0.38,338.51800000000003,0.73,338.51800000000003,0.47
338.728,0.39,338.728,0.73,338.728,0.47
338.93800000000005,0.39,338.93800000000005,0.72,338.93800000000005,0.47
339.148,0.39,339.148,0.72,339.148,0.48
339.358,0.4,339.358,0.71,339.358,0.48
339.56800000000004,0.4,339.56800000000004,0.71,339.56800000000004,0.49
339.777,0.4,339.777,0.71,339.777,0.49
339.98699999999997,0.4,339.98699999999997,0.7,339.98699999999997,0.5
340.19699999999995,0.41,340.19699999999995,0.7,340.19699999999995,0.5
340.407,0.41,340.407,0.69,340.407,0.5
340.61699999999996,0.42,340.61699999999996,0.69,340.61699999999996,0.51
340.82599999999996,0.42,340.82599999999996,0.68,340.82599999999996,0.51
341.036,0.42,341.036,0.68,341.036,0.52
341.246,0.43,341.246,0.67,341.246,0.52
341.45599999999996,0.43,341.45599999999996,0.67,341.45599999999996,0.53
341.666,0.44,341.666,0.67,341.666,0.53
341.875,0.44,341.875,0.66,341.875,0.53
342.085,0.44,342.085,0.66,342.085,0.54
342.295,0.45,342.295,0.65,342.295,0.54
342.504,0.45,342.504,0.65,342.504,0.55
342.714,0.45,342.714,0.65,342.714,0.55
342.92400000000004,0.46,342.92400000000004,0.64,342.92400000000004,0.56
343.13300000000004,0.46,343.13300000000004,0.64,343.13300000000004,0.56
343.343,0.46,343.343,0.63,343.343,0.57
343.55300000000005,0.47,343.55300000000005,0.63,343.55300000000005,0.57
343.76199999999994,0.47,343.76199999999994,0.63,343.76199999999994,0.58
343.972,0.48,343.972,0.62,343.972,0.58
344.181,0.48,344.181,0.62,344.181,0.59
344.39099999999996,0.48,344.39099999999996,0.61,344.39099999999996,0.59
344.601,0.49,344.601,0.61,344.601,0.6
344.81,0.49,344.81,0.6,344.81,0.6
345.02,0.5,345.02,0.6,345.02,0.61
345.22900000000004,0.5,345.22900000000004,0.59,345.22900000000004,0.61
345.439,0.51,345.439,0.59,345.439,0.62
345.648,0.51,345.648,0.59,345.648,0.62
345.858,0.51,345.858,0.58,345.858,0.63
346.06699999999995,0.52,346.06699999999995,0.58,346.06699999999995,0.64
346.277,0.52,346.277,0.57,346.277,0.64
346.486,0.53,346.486,0.57,346.486,0.65
346.69599999999997,0.53,346.69599999999997,0.56,346.69599999999997,0.65
346.905,0.54,346.905,0.56,346.905,0.66
347.11400000000003,0.54,347.11400000000003,0.56,347.11400000000003,0.66
347.324,0.54,347.324,0.55,347.324,0.67
347.533,0.55,347.533,0.55,347.533,0.67
347.74300000000005,0.55,347.74300000000005,0.54,347.74300000000005,0.68
347.952,0.56,347.952,0.54,347.952,0.69
348.161,0.56,348.161,0.54,348.161,0.69
348.371,0.57,348.371,0.53,348.371,0.7
348.58,0.57,348.58,0.53,348.58,0.7
348.789,0.58,348.789,0.52,348.789,0.71
348.999,0.58,348.999,0.52,348.999,0.71
349.208,0.58,349.208,0.51,349.208,0.72
349.417,0.59,349.417,0.51,349.417,0.73
349.62699999999995,0.59,349.62699999999995,0.5,349.62699999999995,0.73
349.836,0.6,349.836,0.5,349.836,0.74
350.045,0.6,350.045,0.49,350.045,0.74
350.254,0.61,350.254,0.49,350.254,0.75
350.464,0.61,350.464,0.49,350.464,0.76
350.673,0.62,350.673,0.48,350.673,0.76
350.88199999999995,0.62,350.88199999999995,0.48,350.88199999999995,0.77
351.091,0.63,351.091,0.47,351.091,0.77
351.3,0.63,351.3,0.47,351.3,0.78
351.51,0.64,351.51,0.47,351.51,0.78
351.719,0.64,351.719,0.46,351.719,0.79
351.92800000000005,0.64,351.92800000000005,0.46,351.92800000000005,0.8
352.13699999999994,0.65,352.13699999999994,0.45,352.13699999999994,0.8
352.346,0.65,352.346,0.45,352.346,0.81
352.555,0.66,352.555,0.45,352.555,0.81
352.764,0.66,352.764,0.44,352.764,0.82
352.973,0.67,352.973,0.44,352.973,0.83
353.18300000000005,0.68,353.18300000000005,0.43,353.18300000000005,0.83
353.392,0.68,353.392,0.43,353.392,0.84
353.601,0.69,353.601,0.43,353.601,0.85
353.81,0.69,353.81,0.42,353.81,0.86
354.019,0.69,354.019,0.42,354.019,0.86
354.228,0.7,354.228,0.41,354.228,0.87
354.43699999999995,0.71,354.43699999999995,0.41,354.43699999999995,0.87
354.64599999999996,0.71,354.64599999999996,0.4,354.64599999999996,0.88
354.855,0.72,354.855,0.4,354.855,0.88
355.064,0.72,355.064,0.4,355.064,0.89
355.273,0.73,355.273,0.39,355.273,0.9
355.48199999999997,0.73,355.48199999999997,0.39,355.48199999999997,0.9
355.691,0.74,355.691,0.38,355.691,0.91
355.899,0.74,355.899,0.38,355.899,0.92
356.108,0.75,356.108,0.38,356.108,0.92
356.31699999999995,0.75,356.31699999999995,0.37,356.31699999999995,0.93
356.526,0.76,356.526,0.37,356.526,0.94
356.735,0.76,356.735,0.37,356.735,0.94
356.944,0.77,356.944,0.36,356.944,0.95
357.153,0.77,357.153,0.36,357.153,0.96
357.36199999999997,0.78,357.36199999999997,0.36,357.36199999999997,0.96
357.57,0.78,357.57,0.35,357.57,0.97
357.779,0.79,357.779,0.35,357.779,0.97
357.98800000000006,0.8,357.98800000000006,0.34,357.98800000000006,0.98
358.19699999999995,0.8,358.19699999999995,0.34,358.19699999999995,0.99
358.406,0.81,358.406,0.34,358.406,1.0
358.61400000000003,0.81,358.61400000000003,0.33,358.61400000000003,1.0
358.82300000000004,0.82,358.82300000000004,0.33,358.82300000000004,1.01
359.032,0.82,359.032,0.32,359.032,1.02
359.241,0.83,359.241,0.32,359.241,1.02
359.449,0.84,359.449,0.31,359.449,1.03
359.658,0.84,359.658,0.31,359.658,1.04
359.86699999999996,0.84,359.86699999999996,0.31,359.86699999999996,1.04
360.075,0.85,360.075,0.31,360.075,1.06
360.284,0.86,360.284,0.3,360.284,1.06
360.49300000000005,0.86,360.49300000000005,0.3,360.49300000000005,1.07
360.70099999999996,0.87,360.70099999999996,0.29,360.70099999999996,1.07
360.91,0.88,360.91,0.29,360.91,1.08
361.119,0.88,361.119,0.29,361.119,1.09
361.327,0.89,361.327,0.28,361.327,1.09
361.536,0.89,361.536,0.28,361.536,1.1
361.744,0.9,361.744,0.28,361.744,1.11
361.95300000000003,0.9,361.95300000000003,0.27,361.95300000000003,1.11
362.161,0.91,362.161,0.27,362.161,1.12
362.37,0.91,362.37,0.27,362.37,1.13
362.579,0.92,362.579,0.27,362.579,1.13
362.787,0.93,362.787,0.26,362.787,1.14
362.996,0.94,362.996,0.26,362.996,1.15
363.204,0.94,363.204,0.25,363.204,1.16
363.413,0.95,363.413,0.25,363.413,1.17
363.621,0.96,363.621,0.25,363.621,1.18
363.83,0.96,363.83,0.24,363.83,1.19
364.038,0.97,364.038,0.24,364.038,1.2
364.246,0.98,364.246,0.24,364.246,1.21
364.455,0.98,364.455,0.24,364.455,1.21
364.663,0.99,364.663,0.23,364.663,1.22
364.87199999999996,1.0,364.87199999999996,0.23,364.87199999999996,1.23
365.08,1.0,365.08,0.23,365.08,1.24
365.288,1.01,365.288,0.22,365.288,1.25
365.49699999999996,1.01,365.49699999999996,0.22,365.49699999999996,1.26
365.705,1.02,365.705,0.22,365.705,1.26
365.913,1.03,365.913,0.22,365.913,1.27
366.12199999999996,1.03,366.12199999999996,0.21,366.12199999999996,1.28
366.33,1.04,366.33,0.21,366.33,1.29
366.538,1.5,366.538,0.21,366.538,1.3
366.74699999999996,1.5,366.74699999999996,0.2,366.74699999999996,1.3
366.955,1.06,366.955,0.2,366.955,1.31
367.163,1.06,367.163,0.2,367.163,1.32
367.37199999999996,1.07,367.37199999999996,0.19,367.37199999999996,1.32
367.58,1.07,367.58,0.19,367.58,1.33
367.788,1.08,367.788,0.19,367.788,1.34
367.996,1.09,367.996,0.19,367.996,1.34
368.204,1.09,368.204,0.18,368.204,1.35
368.413,1.1,368.413,0.18,368.413,1.35
368.621,1.1,368.621,0.18,368.621,1.36
368.829,1.11,368.829,0.18,368.829,1.37
369.037,1.12,369.037,0.17,369.037,1.37
369.245,1.13,369.245,0.17,369.245,1.38
369.45300000000003,1.13,369.45300000000003,0.17,369.45300000000003,1.4
369.662,1.14,369.662,0.17,369.662,1.4
369.87,1.15,369.87,0.16,369.87,1.41
370.07800000000003,1.15,370.07800000000003,0.16,370.07800000000003,1.42
370.286,1.16,370.286,0.16,370.286,1.43
370.494,1.16,370.494,0.16,370.494,1.44
370.702,1.17,370.702,0.15,370.702,1.44
370.91,1.17,370.91,0.15,370.91,1.45
371.11800000000005,1.18,371.11800000000005,0.15,371.11800000000005,1.45
371.32599999999996,1.19,371.32599999999996,0.15,371.32599999999996,1.46
371.534,1.2,371.534,0.14,371.534,1.47
371.74199999999996,1.2,371.74199999999996,0.14,371.74199999999996,1.49
371.95,1.21,371.95,0.14,371.95,1.5
372.158,1.22,372.158,0.14,372.158,1.51
372.366,1.22,372.366,0.13,372.366,1.51
372.574,1.23,372.574,0.13,372.574,1.52
372.782,1.24,372.782,0.13,372.782,1.52
372.99,1.24,372.99,0.13,372.99,1.53
373.19800000000004,1.25,373.19800000000004,0.13,373.19800000000004,1.53
373.406,1.25,373.406,0.12,373.406,1.54
373.61400000000003,1.26,373.61400000000003,0.12,373.61400000000003,1.55
373.82099999999997,1.26,373.82099999999997,0.12,373.82099999999997,1.55
374.029,1.27,374.029,0.12,374.029,1.55
374.23699999999997,1.27,374.23699999999997,0.12,374.23699999999997,1.56
374.445,1.28,374.445,0.11,374.445,1.56
374.653,1.29,374.653,0.11,374.653,1.57
374.861,1.29,374.861,0.11,374.861,1.57
375.06800000000004,1.3,375.06800000000004,0.11,375.06800000000004,1.58
375.276,1.31,375.276,0.11,375.276,1.59
375.48400000000004,1.31,375.48400000000004,0.1,375.48400000000004,1.6
375.69199999999995,1.32,375.69199999999995,0.1,375.69199999999995,1.61
375.899,1.32,375.899,0.1,375.899,1.62
376.10699999999997,1.33,376.10699999999997,0.1,376.10699999999997,1.63
376.315,1.34,376.315,0.1,376.315,1.64
376.523,1.34,376.523,0.09,376.523,1.65
376.73,1.35,376.73,0.09,376.73,1.65
376.93800000000005,1.36,376.93800000000005,0.09,376.93800000000005,1.66
377.14599999999996,1.36,377.14599999999996,0.09,377.14599999999996,1.66
377.353,1.36,377.353,0.09,377.353,1.67
377.561,1.37,377.561,0.08,377.561,1.67
377.769,1.37,377.769,0.08,377.769,1.67
377.976,1.38,377.976,0.08,377.976,1.69
378.184,1.39,378.184,0.08,378.184,1.69
378.392,1.4,378.392,0.08,378.392,1.7
378.599,1.41,378.599,0.08,378.599,1.71
378.80699999999996,1.42,378.80699999999996,0.07,378.80699999999996,1.72
379.014,1.42,379.014,0.07,379.014,1.74
379.222,1.43,379.222,0.07,379.222,1.74
379.42900000000003,1.43,379.42900000000003,0.07,379.42900000000003,1.75
379.63699999999994,1.43,379.63699999999994,0.07,379.63699999999994,1.76
379.845,1.44,379.845,0.07,379.845,1.76
380.05199999999996,1.44,380.05199999999996,0.06,380.05199999999996,1.75
380.26,1.45,380.26,0.06,380.26,1.76
380.467,1.45,380.467,0.06,380.467,1.77
380.67400000000004,1.46,380.67400000000004,0.06,380.67400000000004,1.77
380.88199999999995,1.47,380.88199999999995,0.06,380.88199999999995,1.78
381.089,1.47,381.089,0.06,381.089,1.78
381.29699999999997,1.48,381.29699999999997,0.06,381.29699999999997,1.79
381.504,1.49,381.504,0.05,381.504,1.8
381.712,1.49,381.712,0.05,381.712,1.81
381.91900000000004,1.5,381.91900000000004,0.05,381.91900000000004,1.82
382.126,1.51,382.126,0.05,382.126,1.83
382.334,1.51,382.334,0.05,382.334,1.84
382.541,1.51,382.541,0.05,382.541,1.85
382.749,1.52,382.749,0.05,382.749,1.86
382.95599999999996,1.53,382.95599999999996,0.05,382.95599999999996,1.87
383.163,1.53,383.163,0.05,383.163,1.87
383.371,1.53,383.371,0.04,383.371,1.87
383.57800000000003,1.54,383.57800000000003,0.04,383.57800000000003,1.87
383.785,1.54,383.785,0.04,383.785,1.87
383.99199999999996,1.54,383.99199999999996,0.04,383.99199999999996,1.86
384.2,1.54,384.2,0.04,384.2,1.87
384.407,1.55,384.407,0.04,384.407,1.88
384.61400000000003,1.56,384.61400000000003,0.04,384.61400000000003,1.89
384.82099999999997,1.56,384.82099999999997,0.04,384.82099999999997,1.89
385.029,1.57,385.029,0.04,385.029,1.9
385.236,1.58,385.236,0.03,385.236,1.91
385.44300000000004,1.58,385.44300000000004,0.03,385.44300000000004,1.92
385.65,1.59,385.65,0.03,385.65,1.92
385.85699999999997,1.6,385.85699999999997,0.03,385.85699999999997,1.94
386.064,1.59,386.064,0.03,386.064,1.93
386.272,1.59,386.272,0.03,386.272,1.94
386.47900000000004,1.6,386.47900000000004,0.03,386.47900000000004,1.95
386.686,1.61,386.686,0.03,386.686,1.96
386.89300000000003,1.61,386.89300000000003,0.03,386.89300000000003,1.97
387.1,1.62,387.1,0.02,387.1,1.97
387.30699999999996,1.63,387.30699999999996,0.02,387.30699999999996,1.98
387.514,1.63,387.514,0.02,387.514,1.98
387.721,1.63,387.721,0.02,387.721,1.97
387.92800000000005,1.64,387.92800000000005,0.02,387.92800000000005,1.97
388.135,1.65,388.135,0.02,388.135,1.99
388.342,1.65,388.342,0.02,388.342,2.0
388.54900000000004,1.65,388.54900000000004,0.02,388.54900000000004,2.01
388.756,1.67,388.756,0.02,388.756,2.03
388.963,1.67,388.963,0.02,388.963,2.04
389.17,1.67,389.17,0.02,389.17,2.04
389.37699999999995,1.68,389.37699999999995,0.02,389.37699999999995,2.04
389.584,1.68,389.584,0.02,389.584,2.04
389.791,1.68,389.791,0.02,389.791,2.03
389.99800000000005,1.68,389.99800000000005,0.01,389.99800000000005,2.02
390.205,1.68,390.205,0.01,390.205,2.03
390.412,1.69,390.412,0.01,390.412,2.03
390.619,1.69,390.619,0.01,390.619,2.03
390.82599999999996,1.69,390.82599999999996,0.01,390.82599999999996,2.03
391.032,1.07,391.032,0.01,391.032,2.04
391.23900000000003,1.07,391.23900000000003,0.01,391.23900000000003,2.05
391.44599999999997,1.07,391.44599999999997,0.01,391.44599999999997,2.06
391.653,1.07,391.653,0.01,391.653,2.05
391.86,1.71,391.86,0.01,391.86,2.04
392.06699999999995,1.71,392.06699999999995,0.01,392.06699999999995,2.03
392.273,1.71,392.273,0.01,392.273,2.03
392.48,1.71,392.48,0.01,392.48,2.03
392.68699999999995,1.71,392.68699999999995,0.0,392.68699999999995,2.05
